date,search_brand,search_nonbrand,social_facebook,social_instagram,display_programmatic,display_direct,tv_video,radio,email,affiliate,profit
2022-05-22,11037.259120730989,15196.148839309484,4766.14972891421,4121.175521966375,6414.33876601942,2869.420178101924,15888.50287153275,887.8854800022787,1575.4490301146452,1589.9353096298028,21564.379737002433
2022-05-23,7307.6657039956035,10428.232775634842,4247.274345566519,2606.088981244743,7908.6784615539045,3683.771876847454,10045.283158015496,782.2790302446767,1359.9171387992112,959.3726037006577,23403.82321208542
2022-05-24,5814.729350986536,13637.963955499503,5556.781257634285,4455.849635405396,7117.784950345358,3537.6584323128427,9380.844218488954,3621.7988707835602,1656.2839970012271,2125.870549363443,21726.8147562762
2022-05-25,6350.998850492758,10302.359642318483,5787.542081190609,2783.9225287008458,8276.019579059288,1736.009901772503,4083.4160938874948,3687.731564386903,1461.5907115089663,2655.005031429953,21844.65187818484
2022-05-26,10857.327668878597,13029.49247107033,3090.2926320864244,5746.329229619603,11081.028524185358,3213.639592471312,4677.216824228015,1970.5091779261377,1581.4798533785647,2171.75156832312,20511.15041853131
2022-05-27,8182.856617028114,13584.42592005894,3678.2405377606365,3066.381197060915,5834.587164146081,2270.9814396394804,10017.434067015347,2948.0359473745766,1189.406732488985,3285.070841606652,21770.521354028046
2022-05-28,6995.337423460652,14957.499736753638,4010.8774212559665,4730.960393970902,6889.2426759498485,3373.5765597765976,15730.07538418467,1571.064570157358,1341.736168678536,1596.8047029578165,24090.458383630998
2022-05-29,9947.288759598317,16299.720391739249,4955.617677357355,4181.3549271381025,9792.807813680696,4191.946819272083,8029.545131207513,1514.2195285709574,1498.1551164718462,3422.445612475495,20677.889608010864
2022-05-30,9995.91477135432,15930.686804423805,5518.490926223367,4058.9015299720236,6475.1611218174085,3821.1487896868625,7675.74460624302,2446.3856534876863,1129.7586657505992,3084.5151904807417,21334.882870388778
2022-05-31,7048.7044641871225,10409.485472481689,8234.128467268005,1834.8720338960125,713.1500727011717,2341.6807278263163,5633.852882328749,2581.3807056932533,1453.7561996299576,1626.238765674623,20824.795078456988
2022-06-01,6056.126325829099,11558.943791567872,5412.56022684811,3890.676504768509,5102.018130647329,3092.973365577332,4907.317625174599,1914.5133542432816,1191.6545587870996,4306.8314056728905,20886.017047999467
2022-06-02,4858.94279787758,8479.424714374958,4738.484477899652,2824.538945880845,5282.185665295669,3383.887617240024,13820.344124952107,3031.3357611685306,2043.1875672956025,2340.1214191168297,17580.562653225345
2022-06-03,4412.222158147526,11292.9441373966,3927.6788380837766,3297.9999072385435,6266.3880213764105,3455.372617023224,8987.876781587556,3166.2182246937364,1378.1447685925057,1795.1732356995772,16527.5907086789
2022-06-04,7470.027096308007,12072.951434593775,6477.923848563742,4586.465174732739,4711.516307557402,2144.3477712604094,13284.842326802947,2781.774762165566,1756.0596060928847,1825.2399853347404,18483.25415503525
2022-06-05,6213.608105926414,10788.120195211708,4982.146293164505,7260.914479441957,10634.739531695353,3529.261590159508,2635.25675671319,1982.7911228459382,1217.7740302527054,2165.273711459683,20730.748905718683
2022-06-06,11716.948819612371,10489.246294651482,5512.6318522280235,6277.847157016325,10367.440883856709,3319.2548827644887,8565.189019934596,3367.834457110067,1393.9242950161201,2246.7858679626147,21850.180699894914
2022-06-07,8117.075509390048,15096.240533257382,4998.981253088775,4619.963438889234,2742.0571567974152,2044.0103948687429,16016.514697624192,3059.933624315323,1453.5597845664474,2092.288738790865,19577.408751597086
2022-06-08,4115.70091349768,14722.44883527225,5825.866013822717,4462.471317703008,4150.33799302954,3361.3869688324285,5351.9801551004775,1639.3897653181614,873.2996415845506,2704.509837102308,22902.398193610316
2022-06-09,10837.458551020125,13197.366143556133,5718.050008538003,3578.9993069240036,8116.176279699821,2553.928113668897,5900.527166116578,2192.6182313620498,674.1732050717449,3370.5179675698364,19996.155399548883
2022-06-10,8323.42061883519,8167.468189311143,5560.764057609477,2798.757861156057,4371.3295307137705,2102.2876801767206,9492.749391434243,2181.5253803573287,822.698546395929,2031.6958040271854,19963.11209927499
2022-06-11,9409.958960746211,12602.792698500702,5005.749629438764,4531.569692521033,5176.882876055457,2599.8965140530586,9965.341878000818,100.0,1843.136799298556,2688.8664760898914,19658.09656474458
2022-06-12,9364.06955366682,10847.305287179988,5140.143188220521,3466.662139733402,4423.574220881752,2049.472491036272,11152.793816110083,1641.713595214727,1757.2832484981884,3258.7204889889676,20315.934565708038
2022-06-13,8593.11313457308,15947.182382391273,5573.479338489071,6107.446958536412,8817.095119368149,2281.7106170524376,9524.380269719431,2157.907540126528,1358.0885159169102,2141.844918471459,21745.194852922912
2022-06-14,9046.685260869088,6593.127759979919,2113.7057226166353,6575.661462293307,5855.914183671973,4480.793076535305,10230.825449362077,2501.8921000405157,642.1448030535408,2009.1746488548029,21309.302268772517
2022-06-15,8477.521343459412,10323.52892610106,4948.891056771845,6568.504932599448,8510.502945848373,1704.398547613638,10031.81446708523,2884.3431659388943,1869.3585045227826,2619.3909330088536,18336.123759169022
2022-06-16,5787.228188069126,10240.0490752393,6471.184209595933,3237.404122578346,4843.007354308758,3780.5028947461433,6326.389357988372,2340.4368108939193,1203.8525167935973,259.01722771911636,22678.713346664477
2022-06-17,8733.464396284948,10600.277904120292,4279.528232988431,3391.2791423815797,7594.980498462613,3467.008181743134,8219.034254187567,1151.551818436969,1624.4662561895286,2453.745948677131,17520.569308316022
2022-06-18,10047.81100998508,14872.736245491416,1864.821501870511,2546.897335883841,5472.625846797582,4523.139508382029,4633.980743395784,1879.5432493452981,1659.2805431286158,3922.4434263707954,19831.040921075113
2022-06-19,7579.887174708364,4942.924766469446,2922.4474154139916,4778.077690225726,6384.987370990775,5001.306917397284,10748.30601888695,3463.149817811356,2108.563462496904,2189.66171327877,19115.465853256126
2022-06-20,9102.60443613951,11375.843471310358,5112.796305487171,2974.1972010203735,5142.285917951031,2854.9602633777754,6455.723087466591,3173.780212470327,1511.2577205726002,3661.445165176476,17543.60538115975
2022-06-21,8839.178290396123,14552.162022352393,3918.8606476696623,3275.471959356147,5480.681875666185,3316.658953757979,12156.124725307469,1742.9501442011874,100.0,2786.4366774527725,19518.191992087704
2022-06-22,11631.304127838215,14940.35251802508,5200.887416579047,2934.916459531244,5817.433898928663,3064.949056535306,12094.020237758083,1919.937837384375,1812.384793937981,2340.7491976006263,18385.196255166495
2022-06-23,7494.499398600479,10352.766418379802,4972.3067488216175,3331.7998725130606,6500.395916880716,1897.1735953713057,1581.5663852823945,2560.7775389745975,1070.7449604144074,2661.3967175522516,19396.377593565896
2022-06-24,7415.9916744595175,9960.66555197374,4296.268848652133,5984.471070406633,7567.1028532588925,2562.531806464247,13338.571792352479,1245.4074590242217,734.6701606138697,2811.857626602743,20291.850752143946
2022-06-25,7766.136519706501,13038.640720418123,3627.5032665647877,1039.9995182740195,4095.2922536388705,5768.39805540439,12718.891808074895,2080.911093013485,1025.6399127974205,2055.927409536589,22338.97349288899
2022-06-26,7795.21784979262,12453.11007075216,5293.230432172399,4631.071385387725,3356.689828778489,3423.670518423466,10430.79818920487,2820.801891945714,362.1480979791395,1477.7290581779248,19917.114785877475
2022-06-27,3454.7645780913963,12208.20934508177,5103.397543152113,3032.321624723883,8522.26184432891,1443.7926496855666,1227.807432132735,1193.8840452505237,1866.806195091609,2309.453822743205,17613.285457109207
2022-06-28,6714.780317066858,595.865409417027,4814.165754556066,6813.0552673009315,10080.633384244371,3632.704826592827,2499.3806704570143,3091.006744923854,927.6855480131903,2010.322732867298,17945.693226542797
2022-06-29,8599.770133091546,8618.483385290598,6308.621655585504,4993.582632247818,7923.680810985621,4054.003959454153,13179.763773481227,1946.0549246718517,1893.9193281506432,2929.8977743081414,19663.38305579973
2022-06-30,7983.486970664293,9410.330811454478,5302.0016573372395,2777.4988035125407,8617.376521491064,3708.38998341577,7943.582898886383,1570.5955557659845,1435.888206605726,2976.1044406121546,19384.27394967574
2022-07-01,6401.3216916057345,13929.029585877106,4105.95269604087,3267.1008109161826,5256.521404893121,1540.207046290375,11165.612613316776,672.5162206959151,1412.301503101512,2189.8180589395643,21878.665622050066
2022-07-02,6670.441495649238,7677.720885992785,4462.109074889602,3316.08295432506,7231.9508270939405,3264.807010143256,100.0,2298.2508156936456,1805.3104455401676,2866.631714040084,21374.025712190098
2022-07-03,7288.773743406082,8860.11731741865,4907.103577131194,5380.789594523388,6867.733223177459,1368.522336442453,11912.042539132832,2266.7291251155734,100.0,2794.9567778469955,18095.498736583206
2022-07-04,6396.856438395159,11536.847982202795,5184.786159760015,6033.360882935845,6349.6976699435645,2754.7106819733417,7053.8544071444885,985.7807281841348,1827.932905026726,932.816941572959,17662.70223897724
2022-07-05,6973.8987791131985,8137.214469660443,7004.622756133927,4184.341011844739,4300.988792076835,212.94734421270232,6931.3489994255,134.80363563414767,1593.7421276987948,3177.0854080808404,13321.73154599575
2022-07-06,6921.219761042931,13928.561715542897,7532.115861337441,3828.134709290395,2761.0081272906255,1159.1102753883292,13901.070274813994,1661.3320472920614,2010.9767819650087,1542.0330925597912,17639.33836843063
2022-07-07,9790.741693214353,10825.78896057418,4296.582031911734,5252.494012695208,8486.866187916541,3332.406497894992,8548.910438001221,803.9127830999539,1281.9054070161287,2337.193387926269,16893.81269059073
2022-07-08,10032.782537082154,17498.71779688295,3470.8893021911067,4032.8335111100905,7562.637656483564,4101.267265276987,11417.440405532338,441.5528242690707,1683.6296572214262,3623.323410479544,18389.445953564267
2022-07-09,9867.170188789345,10110.843848823335,4185.677730258721,4561.5470997527,4682.482277022179,2884.188711724988,6579.4706730545195,1979.0847618354946,1099.530789820652,3084.611078373641,19480.06887302241
2022-07-10,8853.403598350436,10271.150390500308,5630.189394076755,4265.564856096768,6706.372590405043,3683.400109152596,17783.535672739097,1742.6221936416246,1811.0567668734316,1569.5935659244888,19315.334787402197
2022-07-11,6583.355031172903,14413.314867807927,6249.179522283823,3054.0894198266915,5087.391877778205,4884.163077812859,6754.571479516432,1294.0799391169835,1886.148503602295,2548.1798731614153,18647.811030824505
2022-07-12,9919.66089998746,10033.98922000056,4387.827714660363,5635.915664038275,7860.823691122279,1985.9492617608882,13157.83540515873,1167.0860924804829,168.98972982090254,2530.629612126376,19074.16485956342
2022-07-13,7371.49882696114,16534.70496132652,3628.735127922577,3289.768630110908,7060.520850744559,3632.232785111798,7886.576972806274,2244.4044994774104,1664.8727859150194,2691.1583492830246,18396.56709522584
2022-07-14,8046.1044165189405,13448.744826816774,5573.541754748339,6325.359098422531,9100.417354257375,4252.741638225808,10592.891496053986,2122.980972071987,1012.1284579170996,1542.386094407334,19208.826186523253
2022-07-15,10676.441063861177,11088.360181668562,5935.389383402891,5416.220602669134,6260.513417404138,3181.7059818190155,9196.354027427835,2961.1470587085537,1395.6151757018947,4030.828096620288,12356.0079615783
2022-07-16,8167.985712263281,11517.606008768767,6551.965557719915,4232.441020991861,5837.132545019045,3403.427286294026,8961.090975238034,1861.65108437594,1376.1836750087803,2806.669043534831,18027.72762721322
2022-07-17,8494.568060475238,20552.123211352766,4043.4241848297916,2507.4571846296694,6085.065741703315,3495.278914706587,8752.277311682134,404.66888998189347,1603.0159446077487,2589.9974788788336,18255.806523563617
2022-07-18,5174.4410280068205,13465.963076993854,5493.293712825201,6010.992516375174,11599.047893499355,2559.904037455466,6368.705731184651,1435.2306834749427,1730.0060197792836,3163.313666565431,17781.784169457318
2022-07-19,8974.018587533707,12451.43104782429,2552.450644315146,4378.45377054628,7379.0099880245525,4262.00796873041,11551.65387492397,1212.8937414527209,1365.3983301310311,2369.7753336522132,17943.750124894825
2022-07-20,6039.9867053950375,11602.269734449837,4841.454412770852,5072.2827343922345,6224.919684417065,1722.4354800609456,10891.431627427866,1858.84037285428,1198.9252525334648,2934.820257818285,19596.695100185047
2022-07-21,10023.879312735804,15111.486098040794,6077.771759595384,5772.322461713599,7810.685033817222,2596.6618044698635,9742.47736146627,905.5616438173668,1174.9509332555622,1979.0024444576807,17172.264239273984
2022-07-22,7630.801645654299,7445.021058602196,7225.581037498427,2655.996741670214,5533.288653351542,3133.9669309065657,15268.44585145787,888.6278114827883,775.8958184118934,2040.2034555465116,22482.156590467363
2022-07-23,3527.6623159657793,11456.435931099531,5453.244430808,4436.356532795695,6716.510103348843,3940.965597918843,13316.872087664993,986.0921542956485,561.6126532776589,2887.8748963369626,19371.551353591174
2022-07-24,7283.959794873316,3499.0276319594923,4637.374786013077,3547.688612631454,8035.121956737828,1893.6856339951994,7186.334897290624,1738.3105637422145,2125.843730398742,2504.7832733596356,17615.374855669703
2022-07-25,7543.930923428165,10399.777122264999,2891.058598940738,4383.386503604811,830.5110869937607,3933.9452805747287,10495.762699443523,2503.4353474404033,785.2392781563337,2468.3512339591384,17154.420652867735
2022-07-26,8970.950452156185,14543.780438732083,5342.5566503968375,4548.552129638636,3358.243594713964,2878.5804758568006,14204.503405204352,1641.0839684172108,2297.445441873216,2758.0757912589934,17840.73782967952
2022-07-27,9341.024781294334,16146.692516565652,5947.638378596995,2003.7113303778806,3514.0901534312407,4011.16418873032,9489.557894614163,1689.4647930473966,948.3979986950599,1681.678735987452,16039.655695576626
2022-07-28,7344.471510557623,13817.910714540118,6520.498640010549,3726.3046283949666,5325.421196955789,5165.83173643093,10062.087547605757,3110.164097822001,1836.9570853051555,672.4447643776232,17768.814808162286
2022-07-29,10025.736389707748,13919.905774493225,5364.817565982274,4107.578923737044,5301.957202487943,3948.3485449344234,8391.257468832404,3036.9494810625574,2090.6063001357957,2313.8656898030254,18570.025246604473
2022-07-30,1665.8893426941877,6852.295530136106,3566.792949738251,2497.2099168019026,6913.03006611847,3334.855449769161,8090.351119951138,1886.351502633553,1296.5551334982765,1544.1098601836375,18386.26158678237
2022-07-31,6572.022003949542,9964.878565815201,5830.255761787137,3117.5829485332415,7344.199540619373,3350.820513549416,13473.851322924682,1319.4651304413171,1457.9283151914367,2750.2258725171505,18740.368764284634
2022-08-01,5775.2714583256275,16423.21504773637,7534.819294034878,4149.561838731901,8948.834182218945,3643.848454013776,10878.723088647774,2543.2461252176377,1602.1530003614494,3275.0114158766874,17454.2366034035
2022-08-02,5491.632978830157,10428.419968547609,4606.402138969015,4823.491149266585,5365.416563537536,3607.7838601150524,12529.188857275945,2002.750190549957,1583.6724001649193,2365.4424735535144,14854.019434857568
2022-08-03,9919.412742695022,11592.052793720653,3796.3308986061,3823.9552674951237,5215.868556128375,2153.3135127186233,10643.290981465128,3071.832726403015,1123.6652082308215,1509.3961924150171,16189.316273987515
2022-08-04,9658.340798049698,9583.314040926954,4505.484784268663,3161.4573346059287,5054.659941035501,3247.755467240952,8141.029963296073,2242.508173119422,711.1450694959474,2410.3449689702447,20544.15213595367
2022-08-05,6448.459959179556,9198.745543529269,4980.232033816542,2794.9945137610375,4213.356281436052,3558.8931241585988,5770.102491980599,1457.7610705596817,1628.3251922711192,1902.1876804471183,18789.817835115362
2022-08-06,10356.11400791992,10589.192320560887,4214.777707802291,3571.2744961156513,6401.4079190741495,2051.3457311439415,8622.625420228618,1472.7318033955962,1697.9864165583742,3301.1326307095287,17972.496673649403
2022-08-07,8202.933784904835,10016.832102218554,6059.499260726906,3041.172584394497,3562.293542660609,2892.186221168946,12229.272098720503,2693.0084553877477,1159.090665086116,2504.3934854224613,15750.302075341344
2022-08-08,7156.6317984496945,14872.505387450525,5646.095272852147,4714.378929716673,8309.777027349248,1610.9756314562924,11754.979045908927,1665.2826497997469,2100.4245325371403,3342.944929303747,17567.449071227642
2022-08-09,6614.154407255126,12646.108793667881,4498.512032654937,4303.598982219687,6534.1172430639135,360.4319439876076,3592.1492341598305,1326.1937429208838,1222.2599867970307,1927.7200417962767,14417.224416048557
2022-08-10,6443.456547073814,15056.651479330552,4970.2621357233365,3219.6929460694955,7638.9655424687735,2800.1896318655017,17217.09647980005,3440.562048400192,1883.8276941988806,2484.884729586508,16426.709222224097
2022-08-11,8945.549714899069,7838.287490018718,2691.401225182699,4273.630103419353,9242.071371814896,2677.3025312647355,7442.388034003643,1093.2011290915743,1870.760639790542,1968.1588453279571,16614.129091786315
2022-08-12,9300.309801934005,15676.359444612172,5481.881413264084,6796.556209432293,1466.1217119151634,4526.228197378827,9638.096235081044,958.2608636117368,674.7634562792989,2841.4577684265737,16510.210829799693
2022-08-13,8477.002424375818,12064.368672134717,2909.290034937411,4902.840139174976,5733.664215569328,1571.9530384885763,10847.291189094163,2350.47079598812,1908.684005080883,2292.4943300148325,19039.332182152622
2022-08-14,3899.564645233806,17518.045152377832,4584.002665865032,4305.585158327362,4804.632796688249,3595.2412330461066,16670.030799658103,1616.2276495753722,307.33854144712063,1995.2408022992013,14344.930920949257
2022-08-15,8592.71731210581,11841.671584918053,4307.98330440446,4860.551136353382,6926.554324787363,3188.0759932700607,6648.963292683182,2266.071274869184,1627.6914658430514,1509.953590940491,15311.619480388348
2022-08-16,9130.793128077612,7519.7945560112385,5699.868500974022,5517.09723062824,7685.078854984318,4069.0372665322275,6748.203531938765,1737.3600154312817,1109.3317125086814,3087.381891755967,14265.000908322238
2022-08-17,6661.588789071102,15852.661883621513,4333.786910175528,2174.3791936274083,6863.155822961367,2574.803951610566,6052.760614078435,2114.350394537596,1555.464659354204,2933.8809522310066,14402.315735788983
2022-08-18,8086.501085796706,11590.535285629403,4929.563078675083,3488.656625160526,6273.413686121417,3605.3376895190268,10895.297069365797,1956.349794853944,2095.2757014503336,2109.5622558662303,17229.98500692914
2022-08-19,4272.231401398505,5543.654760999332,7242.788050699906,3259.4856325269075,5664.368780625857,2011.9516705380247,12240.98404605457,1533.4008538146884,1780.8116374886376,1974.9710238296661,13431.557396547614
2022-08-20,5540.061876640454,12435.584044109111,2645.851940340231,3225.1797777672514,7856.401385467625,3449.276505123053,10690.521734012975,2603.455639493487,1785.602995933611,2839.5153139010185,18295.060288684857
2022-08-21,7351.529303518946,12693.684377574358,5169.652440071019,6537.1338702389985,6058.488435308998,3142.7518492528425,17391.56134171492,1765.181521266574,1991.7536771270634,3379.091674935011,16731.528208553325
2022-08-22,7380.497711967788,15228.338229985857,6296.313906336585,4612.339604033878,9395.73005736791,2507.5665291878,8645.156402647723,2083.8220597450427,1259.8862891380672,100.0,17151.14734105184
2022-08-23,8703.358743499204,1237.5185063566278,4058.374705848806,5338.959697729379,4984.125348782908,4142.196509248099,10848.989574169213,2377.9423040010606,1768.998000222824,3292.3130045162497,17306.471856763204
2022-08-24,5626.14922694118,15446.608425333885,5031.383696394837,4358.718722362793,9656.632331881407,3135.510644436365,2880.381747187822,1458.2389070730765,1567.5619033012713,2721.6874743979934,15785.153243679875
2022-08-25,7317.587870758654,10576.2097357741,2958.0067117985946,7303.437139088819,3637.3019958519344,3702.90822117377,503.9083830732452,1966.3780468277498,1261.4959610101587,2847.364561633136,18325.368571988758
2022-08-26,7020.440439173182,17778.743723762578,2586.831295445192,1587.9535029817835,6548.016253492609,4559.803543494367,12083.944376506202,2811.290944089845,1661.1364877084761,2195.375338338401,16320.221845718363
2022-08-27,9056.020947958415,6845.156997478022,6083.163533306617,3418.738236496239,6160.866369704995,4317.651769368496,12094.388605764958,1935.0946939250068,1119.8605704310924,1800.6627195691235,17838.818021560073
2022-08-28,10842.085536736662,13636.016705762157,4509.28459976852,3471.2544455832085,4595.695053166454,4075.3919522836704,5374.642109105787,2372.93912460011,1794.1169083572947,2717.1398528866716,16233.915364978013
2022-08-29,11441.84063962015,13235.156492265802,3030.972729945555,3581.44774292612,3292.360757576178,2796.123077655839,9742.103644321789,1855.5105199781358,823.3811146704381,1346.588171029749,17022.40768428955
2022-08-30,4863.119906337285,10733.655809218242,4289.931575700423,5097.402208058578,7862.663138719253,3349.3973178938904,12413.73804587383,2348.652340397666,2183.7887773939283,3414.29078682869,17236.07542691883
2022-08-31,7903.971616499085,9678.582284673967,5906.651599332692,4108.245312906111,6001.954778479736,3554.3644419342863,8760.2110365869,1573.7160322470945,1318.673095148293,2844.118443889127,17031.03748941879
2022-09-01,5774.941379510469,10878.76491686669,5826.847575820343,4780.640508593357,7912.097132966136,3853.176880368898,6721.152163996112,2019.7000075356466,1727.1456092826702,1782.7671214946745,14512.07926934403
2022-09-02,7870.510097027521,10959.839128312673,6571.6012582393705,5250.76964190734,9570.036500743332,3579.086735762417,9707.367124357186,2733.9126676584183,1280.9668016091819,2913.4194143934124,17623.10742818865
2022-09-03,8845.838559231897,8239.685980686932,4244.004722411388,4270.489628615491,7354.3123512561,2449.6745662887965,17975.31513903695,3071.446801115478,1118.6839741318145,1451.7691641143379,16058.050808242559
2022-09-04,8162.981797406824,14978.976510153734,4058.8451373782573,4874.23351606953,7926.808330127377,2760.7443284390165,13236.738836562581,1863.698648532343,1452.8501013612956,2936.739243116026,18053.845860113444
2022-09-05,7901.976602411079,8723.398960703707,5496.3220943324095,3471.706864628302,5242.9527656379105,2804.9878893108075,8242.732051895435,1945.3367009400022,2277.1246239462644,3046.3401417729874,12110.999850347096
2022-09-06,10966.078349530602,15069.572933340023,6500.143342501651,3226.1465300031446,8859.117503834777,2624.9262733391965,13580.177960096178,1931.9284191517715,1515.1484752687093,2535.470681468352,13889.235698881996
2022-09-07,9441.978783407818,6633.196304247232,4438.1621574707915,2936.559390282652,9064.546151841041,3769.0896347849457,11081.730432266513,2609.230176067012,1081.2779390934265,2907.107243964717,17263.149757680556
2022-09-08,7454.691076924432,11468.430659424375,6437.286710447309,4101.28963973177,7143.84566431944,1221.2173919643333,10306.411658072357,481.24780240184805,613.427621979857,1815.3583705772048,19971.469621400356
2022-09-09,8048.422721790587,11513.080400892608,4499.795269636436,2855.0306889257317,5565.534763700842,2387.8745543902432,11348.27509582965,3001.7522568975223,1531.850601078522,735.0470156942613,17871.385258718583
2022-09-10,9741.795613578799,11952.616884169327,8056.177913563071,2716.0592558073913,6108.635968449838,2692.2812847457526,11367.424322967216,1018.7235253447082,1558.0246229615593,3005.9278714211187,15055.103555485166
2022-09-11,9219.581012078557,14868.887639037925,2420.4891442668704,4781.690490808232,6311.995172185785,4260.833614757023,4744.114732773225,1629.465269073816,1081.8572003523634,3206.7136311932236,12905.088257941652
2022-09-12,7149.847792598357,11392.95834012672,7302.2523153189295,2883.505300927189,6935.619088722838,2017.0571576858283,11038.83248904601,2768.2899872531734,1788.949143627358,3382.4728944924136,17898.262726970002
2022-09-13,4449.514317792861,10626.211769148902,2753.779697461737,4680.914551444067,5988.799721267676,3521.074863936526,8604.496454182825,1990.7197560987681,1600.5553619530158,2384.9514145071835,15914.001481558622
2022-09-14,5630.685014454621,11402.017245417832,6834.760040493217,3613.412832655214,5427.229238865575,3118.6439868287216,9807.869176782346,2035.5381423775073,1534.4203431093022,1782.93674509915,17293.775017375243
2022-09-15,8291.95845002703,14943.020566709245,5128.700964184435,3305.5781594700684,5666.876910262987,2341.3889439994537,6277.927413494619,2135.612270889273,1659.6220735444824,797.3028795827347,16276.981816783202
2022-09-16,4426.946294641989,8383.179155595919,4319.985642202522,5090.35068653551,6011.8119598538315,5075.7133146114775,11558.687251357187,2228.656062453872,896.4069255635729,4818.214213983249,16250.328511657532
2022-09-17,7695.211003967144,8937.994500580613,3636.844641612377,5190.77331127475,8456.835589946382,3712.7294306635767,10802.527000949942,1806.9381713017651,1619.3522478515872,2975.86965750389,22188.025933710822
2022-09-18,7092.861647624943,6129.905242730158,3607.816784359199,4257.037353376782,4144.412577232831,2501.8668390237804,9884.793303878947,1885.3656755972193,1484.2469170441475,2788.6264364266453,15869.317783443154
2022-09-19,9998.505606094406,18081.746087659212,6022.633934931872,5692.035510438516,2130.26878212558,4180.842801240095,11066.43416000238,2926.3224909126616,2057.1739953718843,2039.6052699085576,16129.971494929503
2022-09-20,5363.912353049089,8520.765815152638,5690.4638209724635,1982.1355994888702,2968.588279668214,3041.2938265156977,11420.932554335594,2876.1425717831958,1209.4827447158905,2643.1863542597534,15733.610978235292
2022-09-21,4136.462042198023,6343.705032384801,4717.333201432715,5297.005220399389,6455.61711252021,1815.5724214238683,13690.555255388614,3832.3205184568214,1826.5546358283036,2636.5362721745314,14865.724534884874
2022-09-22,7160.718516779783,9573.302584063753,4960.1236363799,3035.37678538034,6561.821001005566,100.0,4230.277579448857,3197.165560973658,1493.5210837904438,2210.7683062361566,17691.201485854952
2022-09-23,9269.526263187045,10162.634255844438,3693.078203856436,3722.967587177173,8349.557087173274,3652.13142409806,16708.33514952959,2546.649323079476,1978.5928640762395,2738.7012813082115,15641.027402124586
2022-09-24,10139.837197854704,16396.368003721207,4801.148829516099,4430.261432020854,10972.170041501447,3414.3222082548104,10267.730469054179,2679.6056436477375,2740.225864538973,2504.6934921270135,17995.134513432793
2022-09-25,6181.345966880114,10605.302323274094,6328.761667576677,3167.6360600260914,5679.322372149164,2120.5665385837324,8473.77532514555,2464.729852669687,1654.196726930729,3619.0578389098073,16799.052497737473
2022-09-26,8940.527495192373,12875.307842128128,3638.612006790023,3948.8295510932408,8125.393945826605,1514.2719196368937,13573.833669448213,2140.5803759911464,1216.0920415996509,1339.6601207412468,18665.695719508967
2022-09-27,5777.139104475291,6627.660585824309,5781.706271659075,3487.907956249788,4845.366392816025,2254.2398431958954,9761.966012709785,1008.0734698277802,1588.366246654172,2208.9589794161025,16633.81230695545
2022-09-28,6502.345068861096,12623.950475345018,4307.829705268109,3726.7730149519175,8211.841033009036,2483.934519212258,16645.32380453375,2260.7881573699715,1749.9950034548615,2556.550522624345,13828.010017153918
2022-09-29,9135.18945205553,7053.611265842265,2708.646100619567,6525.399145137037,6575.4847904314465,3460.0025635784505,10827.441386485776,1463.806239279032,1240.6144279765972,2544.736907892405,13443.394341419356
2022-09-30,9436.301085103687,11059.214853501418,6592.518247821457,1772.0059792551278,3616.447736012864,3277.8500194831036,13915.324166944838,2383.65099720586,1376.9719608481012,582.9927675921492,18888.128093723524
2022-10-01,6001.238501452963,9720.3870570512,2939.079263222871,3742.3443278512327,6659.68525382297,2589.0398016858217,10155.270261457645,2747.3648885257967,1321.88073557539,2360.1129875689094,14708.558411342168
2022-10-02,8949.796645873968,12174.814491499286,4302.75840002989,4471.393120728954,7052.139414707432,1256.41424236081,8667.019945616848,767.3021780849799,2238.5056212947698,2872.0422494219756,13371.554096205868
2022-10-03,4263.0003734989,13903.226118415892,6603.880153211514,2642.0149704241103,6780.946817429655,1767.398794664994,12786.521638567805,2699.992350527624,1530.7160418866226,559.4225191420824,14684.512721553507
2022-10-04,7594.682185668892,7992.312147605626,3819.183809335824,3798.100352387479,5456.7255180450375,4595.615999810452,16004.640430688214,1840.7359742133365,1734.3890429869004,3415.824291877258,18732.32569441215
2022-10-05,5731.503947443317,8590.744715332727,6413.830135730613,4363.452297848133,8957.518997610641,2555.449419043192,14870.35041705849,2735.8981255866784,973.8867784125019,2985.2357020984286,13467.634856381634
2022-10-06,6384.601319605697,12580.767017833747,4327.247642515456,4431.022275340408,8290.714614374221,4240.5096678172185,12627.297310551538,2663.2187018267723,861.6933927617897,4072.0154172373723,14702.672072873951
2022-10-07,5447.8452957113,14061.857132407484,4859.6162325966825,4987.6110262143775,7388.023925299397,3907.2743767515026,13397.354486450515,1258.1720691109342,868.0273201410838,1854.2381595844704,15000.658061217102
2022-10-08,9107.252790677969,16252.125585284388,7826.821215207866,5316.280728585447,4618.4331021303515,1344.712324578818,14115.921734788037,1666.3552219516705,1612.0017747936813,1880.1473370368528,13987.465027863604
2022-10-09,9107.748940863736,10584.324808941956,6703.68599175024,3603.3162946504344,5225.584526648319,3774.459483636596,14137.60181801383,2362.3456949701817,1100.08537182188,1664.4470625989557,14027.522895606007
2022-10-10,6617.599109334445,7525.563975267314,5129.278149402086,4105.081502683885,7655.080541312166,1956.1663452531598,14511.187267632678,857.7790240975353,1062.7577973029897,2258.568009596977,13079.94150582984
